studio_title,address,website,phone,dslurl,is_partner,candidate_article_count,s_article_count,api_priority_score,api_target_reason
スタジオ リル 千葉市川市店,〒272-0133 千葉県市川市行徳駅前１丁目１７-９ ステップワンビル 303,https://upnow.jp/Studiorill,080-1199-7763,,0,3,2,55,S優先度記事×2|複数記事候補×3
スタジオα,〒202-0001 東京都西東京市ひばりが丘１丁目５-１７ メゾンドα,http://www.std-alpha.net/,042-444-3420,,0,3,2,55,S優先度記事×2|複数記事候補×3
kokokara,〒102-0082 東京都千代田区一番町１３-１６ 一番町法眼坂ビル 1階,https://www.tokyo-ballet.co.jp/,090-7649-9641,,0,3,2,55,S優先度記事×2|複数記事候補×3
grow dance studio,〒522-0043 滋賀県彦根市小泉町６２０-３,http://www.grow-dancestudio.com/,0749-20-9600,,0,3,2,55,S優先度記事×2|複数記事候補×3
studio LOOP,〒156-0054 東京都世田谷区桜丘４丁目２４-２０ ユニバーサルビル 2F,http://studio-loop.jp/,080-9718-2391,,0,3,2,55,S優先度記事×2|複数記事候補×3
【福岡校】YKAダンススタジオ,〒812-0023 福岡県福岡市博多区奈良屋町１-１８ ハードビル 3階,https://yka-fukuoka.com/,080-4624-9889,,0,3,2,55,S優先度記事×2|複数記事候補×3
studio ∞ Fi (スタジオ フィー),〒214-0022 神奈川県川崎市多摩区堰２丁目４-６,https://www.studio-fi-dance.com/,070-1576-7272,,0,3,2,55,S優先度記事×2|複数記事候補×3
中村隆彦ダンススタジオ浅草千束,〒111-0031 東京都台東区５ 台東区 千束 4 5 4 提柳泉ビルB1F,http://senzok.ntdance.site/,,,0,3,2,55,S優先度記事×2|複数記事候補×3
三鷹イレブン会館 永谷ダンススタジオ 貸会議室,〒180-0006 東京都武蔵野市中町２丁目１３-１,http://www.ntgp.co.jp/,0422-21-9325,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現
ちるどれ 上町スタジオ,〒540-0005 大阪府大阪市中央区上町１丁目６-１１ 2階,,06-6773-9649,,0,3,2,55,S優先度記事×2|複数記事候補×3
エルメスダンスカンパニー豊橋校,〒440-0897 愛知県豊橋市松葉町３丁目59 医療法人誠流会 まつば藤城歯科様建物1階 まつばスタジオ,http://www.lahabana.co.jp/,052-220-3213,,0,3,2,55,S優先度記事×2|複数記事候補×3
エイベックス・ダンスマスタートータルフィットネスクラブわらわら ふじみ野,〒356-0056 埼玉県ふじみ野市うれし野２丁目１０-３５ アウトレットモールリズムE-2F １,https://dancemaster.avex.jp/studios/%E3%83%88%E3%83%BC%E3%82%BF%E3%83%AB%E3%83%95%E3%82%A3%E3%83%83%E3%83%88%E3%83%8D%E3%82%B9%E3%82%AF%E3%83%A9%E3%83%96%E3%82%8F%E3%82%89%E3%82%8F%E3%82%89%E3%81%B5%E3%81%98%E3%81%BF%E9%87%8E,050-3487-0174,,0,3,2,55,S優先度記事×2|複数記事候補×3
アメリカンスタイル専門の社交ダンスサークル 【Sunday Dance Cafe】,〒144-0051 東京都大田区西蒲田６丁目３２-１３ 月村マンション １F,https://sundaydancecafe.hp.peraichi.com/,03-6424-9580,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現
アミューゼダンススポーツクラブ,〒470-0348 愛知県豊田市貝津町柚木１３９-１,https://amuserdance.com/,0565-46-4447,,0,3,2,55,S優先度記事×2|複数記事候補×3
カワチダンススタジオ,"１丁目-１１, １丁目-１１-３ 小坂本町 豊田市 愛知県 471-0034",http://kawachi-dance.com/,0565-34-1048,,0,3,2,55,S優先度記事×2|複数記事候補×3
オガワ ダンス スタジオ,〒220-0023 神奈川県横浜市西区西区平沼１丁目３３-１,http://www.yokohama-ogawadance.com/,045-316-6166,,0,3,2,55,S優先度記事×2|複数記事候補×3
レンタルスタジオ・ラカーサミア（カガダンサーズサポート）,〒980-0804 宮城県仙台市青葉区大町２丁目１０-２４ La casa mia ビル ２Ｆ,https://kds-sendai.com/,,,0,3,2,55,S優先度記事×2|複数記事候補×3
レンタルスタジオ「マナビバ」戸越スタジオ,〒142-0041 東京都品川区戸越２丁目１-３ 丸雄建築ビル 2F,,03-6421-5071,,0,3,2,55,S優先度記事×2|複数記事候補×3
スキップスタジオ成城,〒157-0066 東京都世田谷区成城１丁目１-５,http://studio.skip-corporation.com/seijo/index.php,070-3257-2196,,0,3,2,55,S優先度記事×2|複数記事候補×3
ジンドー学園,〒203-0014 東京都東久留米市東本町１-５ ジンドー学園ビル,http://gakuen.jindo.jp/,042-475-6666,,0,3,2,55,S優先度記事×2|複数記事候補×3
ジムスタジオ IT'S MY TIME府中駅前店,〒183-0023 東京都府中市宮町１丁目23-３ 関口ビル 1階,http://mytime2000.com/,080-4356-1174,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現
スタジオ クロア 第１スタジオ,〒145-0071 東京都大田区田園調布２丁目４６-１６,https://studiocroix.jp/,03-3722-7096,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現
スタジオ クロア,〒145-0071 東京都大田区田園調布２丁目４６-３ ライトハウス田園調布 1F,https://studiocroix.jp/,03-3722-7096,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現
スタジオ エルヴール,〒142-0063 東京都品川区荏原４丁目１７-１９ エルヴール 203,http://studio-eleveur.com/,03-3782-2800,,0,3,2,55,S優先度記事×2|複数記事候補×3
スタジオ アドバンス,〒263-0031 千葉県千葉市稲毛区稲毛東３丁目１６-２,http://studio-advance.com/,090-7186-1475,,0,3,2,55,S優先度記事×2|複数記事候補×3
レンタルスタジオ、ダンススタジオ アレイティ,〒272-0132 千葉県市川市湊新田２丁目６-６ モロマンションB A棟 106号,https://studio-areiti.amebaownd.com/,,,0,3,2,55,S優先度記事×2|複数記事候補×3
BUZZ YOKOHAMA,〒221-0835 神奈川県横浜市神奈川区鶴屋町１丁目2-１ INUYAMA BUILD地下1階,,,,0,3,2,55,S優先度記事×2|複数記事候補×3
BUZZ LIVE 赤坂,〒107-0052 東京都港区赤坂３丁目１５-３ 忍路ビル B1,,,,0,3,2,55,S優先度記事×2|複数記事候補×3
BLOOMIN'新丸子店,〒211-0004 神奈川県川崎市中原区新丸子東１丁目７９４,http://studio-bloomin.com/,044-948-5263,,0,3,2,55,S優先度記事×2|複数記事候補×3
BUZZ レンタルスタジオ 大阪京橋店,〒534-0024 大阪府大阪市都島区東野田町２丁目９-２３ 晃進ビル B2F,,,,0,3,2,55,S優先度記事×2|複数記事候補×3
BUZZ田無,〒188-8511 東京都西東京市田無町３丁目１０-１５ 京屋ビル 2階,,,,0,3,2,55,S優先度記事×2|複数記事候補×3
BUZZ 高田馬場2丁目,〒169-0075 東京都新宿区高田馬場２丁目１０-１０ ミナエビル,,,,0,3,2,55,S優先度記事×2|複数記事候補×3
BUZZ レンタルスタジオ浦和店,〒330-0063 埼玉県さいたま市浦和区高砂２丁目６-１３ あずさビル B1,,,,0,3,2,55,S優先度記事×2|複数記事候補×3
ブレイクダンスタジオ パワームーブ大阪,〒542-0062 大阪府大阪市中央区上本町西４丁目１?番9号 ヴィレッジヒル上町台 1F,https://www.powermove.jp/,06-4392-7550,,0,3,2,55,S優先度記事×2|複数記事候補×3
ＫＴスタジオ,〒110-0012 東京都台東区竜泉３丁目６-４ あらきビル,http://ktdancestudio.blog.fc2.com/blog-entry-1.html?sp,03-3875-2116,,0,3,2,55,S優先度記事×2|複数記事候補×3
ACCA STUDIO,〒130-0005 東京都墨田区東駒形３丁目１９-１３,https://acca-studio.com/,03-5637-8639,,0,4,1,55,S優先度記事×1|複数記事候補×4|候補少記事に出現
ABC明大前スタ,〒156-0043 東京都世田谷区松原１丁目２４-１１,https://ameblo.jp/meidaimae2011/entry-12532735132.html,090-2143-8422,,0,2,2,50,S優先度記事×2|複数記事候補×2
363_AmitySpace神田/日本橋,〒101-0037 東京都千代田区神田西福田町２-３,https://www.instabase.jp/space/5468001035,,,0,2,2,50,S優先度記事×2|複数記事候補×2
シバヨガ鶴川スタジオ,〒195-0061 東京都町田市 鶴川２－１４－１５ ２F,https://tsurukawa.yogi2.com/,,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スタジオ ランディン 立川校,〒190-0022 東京都立川市錦町２丁目２-５ アオイビル 2F,http://www.namelessproduction.com/,042-523-4940,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スタジオ ノバック,〒185-0021 東京都国分寺市南町２丁目１７-７ B.C.B TAKURA 3F,https://noback.co.jp/school/,042-359-7630,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スタジオGAEA,〒165-0025 東京都中野区沼袋１丁目１０-５,https://studiogaea.wixsite.com/gaea,03-3388-6585,,0,2,2,50,S優先度記事×2|複数記事候補×2
Studio growpoint,〒171-0052 東京都豊島区南長崎１丁目１-１０,http://www.studiogrowpoint.jp/pages/787702/page_201701061209,,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオグロウ市ヶ谷店,〒162-0846 東京都新宿区市谷左内町２７-１ イマジナビル 地下1階,https://www.tokyo-dancelife.com/studio/kantou/tokyo/shinjuku/glow_ichigaya.html,,,0,2,2,50,S優先度記事×2|複数記事候補×2
neu 168 Dance Studio,〒156-0057 東京都世田谷区上北沢３丁目３３-５,https://www.iknoelleballetcontemporary.com/,070-3203-0168,,0,2,2,50,S優先度記事×2|複数記事候補×2
アテール明大前第２スタジオ（レンタルスタジオ）,〒156-0043 東京都世田谷区松原１丁目３８-１９ 東建ビル 1階,https://a-terre.com/studio2/,,,0,2,2,50,S優先度記事×2|複数記事候補×2
アトリエ ベラーノ,〒157-0062 東京都世田谷区南烏山４丁目１３-３ スター ホームズ 千歳烏山 地階118号 スターホームズ千歳烏山,http://verano.tokyo/,070-4095-8959,,0,2,2,50,S優先度記事×2|複数記事候補×2
三鷹RI劇場(旧名三鷹RIスタジオ),〒181-0013 東京都三鷹市下連雀３丁目 榎本ビル 地下1階,http://seigetsu-entertainment.com/ristudio/,,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
STUDIO101,〒252-0106 神奈川県相模原市中央区淵野辺４丁目１３-７,http://www.101violins.com/,042-738-8487,,0,2,2,50,S優先度記事×2|複数記事候補×2
Studio BLANZ,〒170-0011 東京都豊島区池袋本町４丁目４５-１ 1F&B1F 芙蓉ビル,,070-6477-9409,,0,2,2,50,S優先度記事×2|複数記事候補×2
Studio Landin' 国分寺校,〒185-0021 東京都国分寺市南町３丁目２２-３１ 島崎ビルB1F,http://www.namelessproduction.com/,042-322-9494,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
Tap&Soul,〒156-0043 東京都世田谷区松原２丁目２９-４ メナージュ明大前,https://tapandsoul.weebly.com/,080-6630-6299,,0,2,2,50,S優先度記事×2|複数記事候補×2
TDSレンタルスタジオ池袋（120㎡）,〒171-0014 東京都豊島区池袋２丁目６４-１１ ｢平和ビル/4F｣,https://takigawa-ds.com/rental/index.php?%E6%B1%A0%E8%A2%8B,,,0,2,2,50,S優先度記事×2|複数記事候補×2
WPG,〒171-0014 東京都豊島区池袋２丁目６８-９ ＭＩＢ 602号室,,,,0,2,2,50,S優先度記事×2|複数記事候補×2
Y'sホール三鷹,〒181-0004 東京都三鷹市新川６丁目８-１０ サンシャインビル B1,https://yshall-mitaka.jp/,0422-24-7332,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スタジオK,〒195-0064 東京都町田市小野路町２０７３-３,https://studio-k-net.com/,090-3409-5240,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
duobus studio｜デュオバススタジオ,〒190-0001 東京都立川市高松町２丁目１７-３ 清水ビル 302,,,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
代官山スタジオ,〒153-0061 東京都目黒区中目黒１丁目２-１７,http://daikanyamastudio.jp/,03-3719-0222,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオライブラ,〒164-0003 東京都中野区東中野４丁目４-５ 東中野アパートメンツ ４-５ 201,http://libra-ch.com/studio/,090-1209-9449,,0,2,2,50,S優先度記事×2|複数記事候補×2
㈱フラオリタヒチ,〒140-0013 東京都品川区南大井３丁目２０-１１ 伊藤ビル 201,https://www.hulaoritahiti.jp/,03-6433-2981,,0,2,2,50,S優先度記事×2|複数記事候補×2
アテール明大前第１スタジオ（レンタルスタジオTerritory M ）,〒156-0043 東京都世田谷区松原２丁目４２-７ 第２松岡ビル ２F,https://a-terre.com/territorym/,,,0,2,2,50,S優先度記事×2|複数記事候補×2
仕田原 京 バレエスタジオ,〒158-0082 東京都世田谷区等々力２丁目１８-７,http://www.miyako-ballet.biz/,03-5707-0863,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオ・リアル,〒164-0013 東京都中野区弥生町１丁目５５-１１ エムエスエスビル 2Ｆ,,03-3372-4366,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオ川口,〒182-0024 東京都調布市布田１丁目29-２ B1,https://chofu.com/tensi,090-1809-3834,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スタジオベルゼ-Studio Verger-,〒185-0021 東京都国分寺市南町２丁目１３-５ 地下1F ベルゼ国分寺,https://ameblo.jp/studioverger,042-323-3066,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スペースアルファ㈱光音社,〒168-0064 東京都杉並区永福４丁目１９-７ ハイツ セキ B1F,,03-3313-7181,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオレブローテ,〒133-0052 東京都江戸川区東小岩５丁目４-１４ 小岩セントラルビル,http://www.studio-rebrote.com/,03-5694-3670,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スタジオＰＯＰ,〒185-0022 東京都国分寺市東元町２丁目２０-１１ アーバンコア,http://www.studio-pop.com/,042-323-8706,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
スペースアルファ,〒168-0064 東京都杉並区永福４丁目１９-７ ハイツセキ,,03-3313-7182,,0,2,2,50,S優先度記事×2|複数記事候補×2
楽?can,〒164-0012 東京都中野区本町２丁目５-７,http://rakucan.com/,03-6304-2118,,0,2,2,50,S優先度記事×2|複数記事候補×2
LIGHT WORKS STUDIO,〒153-0052 東京都目黒区祐天寺１丁目２２-６,https://www.lightworks-studio.jp/,03-5720-8673,,0,2,2,50,S優先度記事×2|複数記事候補×2
IK noelle Ballet Contemporary,〒156-0057 東京都世田谷区上北沢３丁目３３-５,https://www.iknoelleballetcontemporary.com/,,,0,2,2,50,S優先度記事×2|複数記事候補×2
ENJOINT DANCE CLUB,〒153-0061 東京都目黒区中目黒３丁目５-１８-３１２,http://www.enjoint.tokyo/,,,0,2,2,50,S優先度記事×2|複数記事候補×2
レンタルスタジオ ATELIER K.K. ?アトリエKK?,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンションB1F?11号室,,03-6906-6076,,0,2,2,50,S優先度記事×2|複数記事候補×2
ナッツ・レンタル・スタジオ,〒114-0014 東京都北区田端４丁目１-１１ クレールビル 1F,http://www.nuts-vocal.com/studio.html,0120-772-466,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
ダンスホール ESPACE,〒168-0074 東京都杉並区上高井戸１丁目２-１ 地下１階 第１八幡山マンション,http://dancehall-espace.com/,080-5374-2028,,0,2,2,50,S優先度記事×2|複数記事候補×2
Gloire Ballet Studio,〒182-0022 東京都調布市国領町４丁目9-４ 九曜国領駅前ビル 4F,https://gloire-ballet-studio.com/,042-444-7473,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
Ballet Fl?gel バレエフリューゲル,〒206-0011 東京都多摩市関戸４丁目７３ ヴィータアネックスよこくらビル 3階,http://tama-cul.com/2023/09/21/ballet-flugel/,,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
バレエスタジオＭＯＭＯ,〒171-0043 東京都豊島区要町３丁目２３-１１ カーサプリマ,http://balletstudiomomo.com/about/,070-3846-8465,,0,2,2,50,S優先度記事×2|複数記事候補×2
Clover 26,〒206-0033 東京都多摩市落合２丁目３３ 2階,https://www.clover26.com/,042-319-6001,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
Casa Mia Studio カザミアスタジオ ダンス,〒151-0064 東京都渋谷区上原１丁目２２-３ B1F むさしビル,http://casamiastudio.jp/,03-5790-5710,,0,2,2,50,S優先度記事×2|複数記事候補×2
フラメンコスタジオマリ池袋,〒170-0013 東京都豊島区東池袋１丁目４７-５ B1,https://flamenco-mari.com/,090-9207-4070,,0,2,2,50,S優先度記事×2|複数記事候補×2
バレエアトリエ クレール,〒206-0034 東京都多摩市 鶴牧3-4 1C,http://www.clair-ballet.com/,042-371-0466,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
ミハタホール,〒168-0074 東京都杉並区上高井戸１丁目２-１ 第１八幡山マンション地下１階,,03-3302-2632,,0,2,2,50,S優先度記事×2|複数記事候補×2
石原ダンスクラブ コモレ四谷店,〒160-0004 東京都新宿区四谷１丁目６-1 213,http://ishiharadance.jp/,,,0,2,2,50,S優先度記事×2|複数記事候補×2
RSC MASAMI STUDIO,〒130-0013 東京都墨田区錦糸３丁目１１-１ 興和2ビル 6F,http://www.masamistudio.com/,03-3621-8648,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
タカノ,〒124-0011 東京都葛飾区四つ木１丁目４７-１５,http://www.takano-gallery.com/,03-3693-2611,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
月島スタジオ,〒104-0052 東京都中央区月島１丁目１４-７,https://www.daikanyamastudio.jp/studio_space/studio_tsukishima/,03-6890-0789,,0,2,2,50,S優先度記事×2|複数記事候補×2
Manohiva Japan,〒140-0013 東京都品川区南大井３丁目２０-１１ 伊藤ビル 201,https://www.manohivajapan.net/,090-4811-8040,,0,2,2,50,S優先度記事×2|複数記事候補×2
Mazuka Dance Company,〒168-0064 東京都杉並区永福１丁目３９-１３ 1F,https://mazuka-studio.com/,03-6265-7333,,0,2,2,50,S優先度記事×2|複数記事候補×2
桜新町studio,〒154-0015 東京都世田谷区桜新町１丁目３３-１３,https://www.instabase.jp/space/2094,,,0,2,2,50,S優先度記事×2|複数記事候補×2
布川ダンスカンパニー,〒111-0036 東京都台東区松が谷１丁目９-１３ 高橋総本店,http://nunokawa-dance.la.coocan.jp/,03-3843-3458,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオマーティ / STUDIO marty 池袋出張所,"いちご東池袋ビル 6f, １丁目-３４-５ 東池袋 豊島区 東京都 170-0013",https://www.studiomarty.co.jp/tokyo-mitakeio/,,,0,2,2,50,S優先度記事×2|複数記事候補×2
スタジオ・エルカミーノ,〒133-0057 東京都江戸川区西小岩１丁目１９-３２,http://elcamino-koiwa.com/,03-3671-3309,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
AAPA 日の出町団地スタジオ,〒120-0021 東京都足立区日ノ出町２７ 日の出町団地１号棟 １０３,https://aapa.jp/,070-6457-8036,,0,3,1,50,S優先度記事×1|複数記事候補×3|候補少記事に出現
Dance Studio Bingo（日野Bingo）,〒191-0062 東京都日野市多摩平１丁目4-１５ ダイマルビル 2階,https://dancestudio-bingo.com/,,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
Fairy Ballet Studio,〒189-0022 東京都東村山市野口町１丁目３-３ アドヴァンス東村山 ３F,https://www.fairy-ballet.net/,080-2331-6323,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
東京バレエ学園,〒191-0053 東京都日野市豊田４丁目４５-３,http://www.tokyo-ballet.co.jp/,042-581-5515,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
"学園坂スタジオ（E,Fスタジオ）",〒187-0045 東京都小平市学園西町２丁目１４-２０,https://www.gakuenzaka.com/,042-202-0423,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
ダンススタジオ ユー,〒183-0015 東京都府中市清水が丘１丁目１-３,http://dance-studio-you.sakura.ne.jp/,042-360-3595,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
STUDIO CHACHA,〒187-0035 東京都小平市小川西町４丁目１４-２２,,,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
カルチャースタジオ花,〒187-0003 東京都小平市花小金井南町１丁目１４-２４,https://www.kodaira-net.jp/kd1134338/,,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
HIRAYAMA studio立石,〒124-0012 東京都葛飾区立石１丁目２２-７,https://hirayamastudio.com/tateishi.html,090-5419-4965,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
J.K.キューブ101スタジオエチュード,〒182-0007 東京都調布市菊野台１丁目２０-５,https://www.studioasp.com/mdata/detail.aspx?i=13031,090-4969-7531,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
田中美穂フラメンコスタジオ,〒155-0031 東京都世田谷区北沢４丁目３-２３,https://najahouse.jp/school/30-4,03-3485-2620,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
ヨガスタジオ Peace of Mind,〒162-0041 東京都新宿区早稲田鶴巻町５４６ 新滝沢ビル 4階,http://www.peaceofmind.tokyo/,,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
自由が丘バレエレンタルスタジオ＆ピアノスタジオ 『バレット＆ピアノフォルテ』,〒158-0083 東京都世田谷区奥沢１丁目４４-２ 山里ビル,http://balletto-pianoforte.com/,03-5499-5228,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
駒場アートワークス,〒153-0041 東京都目黒区駒場２丁目１２-２,https://www.artworks-st.com/komaba,03-3404-1004,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
K2studio,〒182-0002 東京都調布市仙川町１丁目２７-２４,http://www.k2-studio.info/K2studio/,03-5314-9974,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
STUDIOフェーム,〒124-0024 東京都葛飾区新小岩１丁目４２-４ 明治屋ビル,,090-8031-8390,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
スタジオ21（レンタルスタジオ）,"竹中シャルム B1, ３丁目-１-３ 浅草橋 台東区 東京都 111-0053",https://upnow.jp/studio21/asakusabashi,080-6600-1221,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
スタジオクレイン鶴川,〒195-0053 東京都町田市能ヶ谷２丁目１２,http://studio-crane-tsurukawa.com/,,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
サン・スタジオ,〒152-0034 東京都目黒区緑が丘２丁目７-８,,03-5729-0065,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
鏡陽司ダンススタジオ,〒187-0035 東京都小平市小川西町３丁目１９-１ ハイム?Ⅱビル １F,https://startskoko.wixsite.com/mysite6,042-344-7177,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
あやこバレエスタジオ,〒156-0051 東京都世田谷区４６ 宮坂3-46-3-1F,http://ayako-ballet-studio.tokyo/,090-8773-6789,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
エコール・ド・バレエ・エタンセル,〒186-0002 東京都国立市東１丁目15-２２ 国立サニービル 4F B号室,https://etincelle-ballet.com/,,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
レンタルホールフレンド永山,〒206-0024 東京都多摩市諏訪２丁目１２-１２ アクロスビル 2階,,042-339-1925,,0,2,1,45,S優先度記事×1|複数記事候補×2|候補少記事に出現
I.G.Oスタジオ,"4F, ３丁目-５-１ 西日暮里 荒川区 東京都 116-0013",http://igomusic.jp/,03-5848-4032,,0,4,1,40,S優先度記事×1|複数記事候補×4
八王子フラスタジオ Mauna leo（マウナレオ）,〒192-0046 東京都八王子市明神町２丁目10-１０ 3階,https://hachioji.mypl.net/shop/00000369954/,090-2932-7659,,0,4,1,40,S優先度記事×1|複数記事候補×4
BUZZ レンタルスタジオ 西日暮里店,〒116-0013 東京都荒川区西日暮里５丁目２４-２ Ｋ．Ｉビル 地下1階,,,,0,4,1,40,S優先度記事×1|複数記事候補×4
吉祥寺 吉すた レンタルスタジオ,〒180-0003 東京都武蔵野市吉祥寺南町２丁目２０-８ Ｋ＆Ｆビル 1Ｆ,https://kichijoji.studiosquare.jp/,03-5822-4050,,0,4,1,40,S優先度記事×1|複数記事候補×4
吉祥寺ダンスガレージ レンタルスタジオ,〒180-0003 東京都武蔵野市吉祥寺南町２丁目２９-１２ 1F 東伸自動車株式会社ビル,https://garage.studiosquare.jp/,03-5822-4050,,0,4,1,40,S優先度記事×1|複数記事候補×4
studio SHEEP（スタジオシープ）,〒135-0003 東京都江東区猿江２丁目２-９ 鈴木ビル 1F,https://studio-sheep.com/,03-6659-5345,,0,4,1,40,S優先度記事×1|複数記事候補×4
ダンススタジオ ability,〒192-0066 東京都八王子市本町２４-８ クラフトビル 1F,https://studio-ability.com/,,,0,4,1,40,S優先度記事×1|複数記事候補×4
撮影スタジオ【スタジオトランバネーロ】,〒115-0045 東京都北区赤羽１丁目５１-４ 赤銀ビル 201号,http://studio-tranbanero.jp/,070-4762-9950,,0,4,1,40,S優先度記事×1|複数記事候補×4
白樺ドレス,〒116-0013 東京都荒川区西日暮里５丁目１４-１ 太陽ビル 2F,https://www.shirakabadress.com/,03-3805-2975,,0,4,1,40,S優先度記事×1|複数記事候補×4
M Ballet Studio,〒192-0902 東京都八王子市上野町１７-５ SKダンススタジオ 内,,090-4069-3278,,0,4,1,40,S優先度記事×1|複数記事候補×4
MIZUE Ballet School,〒179-0076 東京都練馬区土支田１丁目２８-１４ ３F,https://sites.google.com/site/mizueballet/,090-6019-1142,,0,4,1,40,S優先度記事×1|複数記事候補×4
長谷川政義ダンスワールド,〒116-0013 東京都荒川区西日暮里６丁目４７-８ サンライズ21 2F,http://hm-dw.com/,03-6807-8645,,0,4,1,40,S優先度記事×1|複数記事候補×4
ＤＡＮＣＥＳＴＵＤＩＯ・ＢＩＮＧＯ,〒192-0083 東京都八王子市旭町１３-２５,https://dancestudio-bingo.com/,042-645-5507,,0,3,1,35,S優先度記事×1|複数記事候補×3
BUZZ レンタルスタジオ 日暮里店,〒116-0014 東京都荒川区東日暮里６丁目６０-９ 日暮里駅前ビル B1F,,,,0,3,1,35,S優先度記事×1|複数記事候補×3
STUDIOピア Pia31 ベイサイド,〒136-0082 東京都江東区新木場２丁目１-２３,https://www.studio-pia.com/,03-5606-5461,,0,3,1,35,S優先度記事×1|複数記事候補×3
StudioNEXUS石神井校,〒177-0041 東京都練馬区石神井町６丁目３２-２０,https://nfc-dance.com/,03-6753-0989,,0,3,1,35,S優先度記事×1|複数記事候補×3
#ERROR!,〒136-0075 東京都江東区新砂３丁目４-３１ ＳＵＮＡＭＯ4Ｆ 南砂町ショッピングセンタ,https://www.arc-web.com/kids/?utm_source=google&utm_medium=map&utm_content=sunamo&utm_campaign=MAP-sunamo,072-242-3074,,0,3,1,35,S優先度記事×1|複数記事候補×3
Brilliant Me Dance Studio 鹿浜校,〒123-0864 東京都足立区鹿浜７丁目１２-４,http://brilliant-me.com/,03-3857-6111,,0,3,1,35,S優先度記事×1|複数記事候補×3
バーミリオン フェニックス チアダンス スタジオ,〒176-0023 東京都練馬区中村北１丁目５-９ 第二永崎ビル,,,,0,3,1,35,S優先度記事×1|複数記事候補×3
Cuuby dance school,,,090-9202-9872,,0,3,1,35,S優先度記事×1|複数記事候補×3
