article_title,article_type,article_priority,rank,studio_title,address,is_partner,dslurl,primary_station,distance_to_primary_station_m,place_id,google_name,rating,review_count,match_confidence,api_status,selection_score,selection_reason
押上駅のレンタルダンススタジオおすすめ,駅,C,5,ACCA STUDIO,〒130-0005 東京都墨田区東駒形３丁目１９-１３,0,,押上駅,681.0,ChIJ3-oynoiPGGARClB0diegkC8,浅草キッチンガレージスタジオ（旧ACCA STUDIO）,5.0,10.0,0.541,OK,34.5,★5.0(+20pt) | 口コミ10件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:押上駅(≤1200m)
押上駅のレンタルダンススタジオおすすめ,駅,C,6,Ballet & Dance TRE,〒130-0004 東京都墨田区本所３丁目７-９,0,,押上駅,971.0,ChIJqTbTuCCPGGAREtcZx7oSRB8,Ballet & Dance TRE,4.2,5.0,1.0,OK,33.05,★4.2(+17pt) | 口コミ5件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:押上駅(≤1200m)
押上駅のレンタルダンススタジオおすすめ,駅,C,7,スタジオジパング 錦糸町スタジオSTANDARD,〒130-0012 東京都墨田区太平３丁目１４-１０ スズキビルディング 1階,0,,錦糸町駅,547.0,ChIJLR2ByzeJGGARwE_SIJYR818,スタジオジパング 錦糸町スタジオSTANDARD,3.5,6.0,1.0,OK,30.3,★3.5(+14pt) | 口コミ6件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:押上駅(≤1200m)
押上駅のレンタルダンススタジオおすすめ,駅,C,8,studio_MINT 錦糸町,〒130-0012 東京都墨田区太平３丁目１-４,1,https://dance-studio-lab.com/room/ZDgyZDBlYjYtZWM1YS00MGNhLWI3YjEtZjRmNTEzZmU5NjE4/detail,錦糸町駅,356.0,ChIJMf70YLqJGGARg5RsdWimXZM,studio_MINT 錦糸町,,,1.0,OK,,提携 | ★nan(+nanpt) | 駅近500m以内 | 複数記事候補×8 | candidate_station_fallback:押上駅
押上駅のレンタルダンススタジオおすすめ,駅,C,9,押上SORAスタジオ2,〒131-0045 東京都墨田区押上１丁目２５-５ 西原ビル １階,0,,押上駅,389.0,ChIJtxo3HyqPGGARJWbjWPGgbyE,押上SORAスタジオ2,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×5 | haversine:押上駅(≤1200m)
押上駅のレンタルダンススタジオおすすめ,駅,C,10,押上とうきょうスカイツリーSORAスタジオ,〒131-0045 東京都墨田区押上１丁目１３-１０ ２ 階,0,,押上駅,339.0,ChIJCZ9r5imPGGAR-yYoznB5riY,押上とうきょうスカイツリーSORAスタジオ,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×5 | haversine:押上駅(≤1200m)
早稲田駅のレンタルダンススタジオおすすめ,駅,C,1,バレエアトリエリュミエール,〒169-0051 東京都新宿区西早稲田２丁目３-１ 早稲田奉仕園 奉仕園会館一号館地下一階 You-Iホール,0,,早稲田駅,464.0,ChIJjYtOCYuNGGARY9itgkIjwGg,バレエアトリエリュミエール,5.0,1.0,1.0,OK,39.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×3 | primary_station:早稲田駅(≤1200m)
早稲田駅のレンタルダンススタジオおすすめ,駅,C,2,HARA Studio,〒162-0042 東京都新宿区早稲田町７４-１４ 地下1F S.T ビル,0,,早稲田駅,80.0,EllKYXBhbiwg44CSMTYyLTAwNDIgVG9reW8sIFNoaW5qdWt1IENpdHksIFdhc2VkYW1hY2hpLCDvvJfvvJTiiJLvvJHvvJQgUy5UIOODk-ODqyDlnLDkuIsxRiIkGiIKFgoUChIJtepdsQKNGGARyqIFGU5BlgASCOWcsOS4izFG,早稲田町７４−１４ 地下1F,,,0.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×5 | primary_station:早稲田駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,1,スタジオピアーチェ江戸川橋店,東京都文京区水道2-10-7エクセルビル地下一階,1,https://dance-studio-lab.com/room/NWM3NGU4NjAtNTU5MS00NzUyLTg5ZTQtZWM3NGYwZTliOGZj/detail,江戸川橋駅,141.0,ChIJq6olm6qNGGARlAx7jgvIXJY,スタジオピアーチェ 江戸川橋店,3.8,9.0,1.0,OK,136.65,提携 | ★3.8(+15pt) | 口コミ9件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_station:江戸川橋駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,2,Zsa Zsa Zsu Dance Studio ザザズ,〒112-0014 東京都文京区関口１丁目４８-５ 第２榎本ビル 2階,0,,江戸川橋駅,249.0,ChIJsUwGUK-NGGARzj4G4e-zXZ8,Zsa Zsa Zsu Studio 1st.,5.0,7.0,0.714,OK,43.35,★5.0(+20pt) | 口コミ7件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:江戸川橋駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,3,Zsa Zsa Zsu Studio,〒112-0014 東京都文京区関口１丁目６-９ 川田ビル 1階,0,,江戸川橋駅,184.0,ChIJsUwGUK-NGGARzj4G4e-zXZ8,Zsa Zsa Zsu Studio 1st.,5.0,7.0,0.882,OK,43.35,★5.0(+20pt) | 口コミ7件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:江戸川橋駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,4,スタジオ With The Heart,"関口１丁目１５ー１ ミサオビルB１F, 文京区 東京都 112-0014",0,,江戸川橋駅,197.0,ChIJNYNHG1WMGGARM96ZQazHta0,スタジオ With The Heart,4.0,6.0,1.0,OK,39.3,★4.0(+16pt) | 口コミ6件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:江戸川橋駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,5,スペーススタジオ - Fresh!Studio,〒162-0041 東京都新宿区早稲田鶴巻町５７４ ＭＢＳ江戸川橋ビル 5階,0,,江戸川橋駅,492.0,ChIJAQDUnAGNGGARSrv21cZdSuQ,スペーススタジオ - Fresh!Studio,2.9,7.0,1.0,OK,34.95,★2.9(+12pt) | 口コミ7件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:江戸川橋駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,6,ヨガスタジオ Peace of Mind,〒162-0041 東京都新宿区早稲田鶴巻町５４６ 新滝沢ビル 4階,0,,江戸川橋駅,576.0,ChIJR_3-Gv6MGGARlCoO432ihQg,ヨガスタジオ Peace of Mind,5.0,1.0,1.0,OK,30.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×2 | primary_station:江戸川橋駅(≤1200m)
江戸川橋駅のレンタルダンススタジオおすすめ,駅,C,7,Ohana Room Studio新宿,〒162-0801 東京都新宿区山吹町３４４ LOGビル 2F,0,,江戸川橋駅,281.0,ChIJaeo8k4GNGGARJ_0kau4HUt8,Ohana Room Studio新宿,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×5 | primary_station:江戸川橋駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,1,FACTORYカレッタスタジオ,〒105-7001 東京都港区東新橋１丁目８-１ B2 カレッタスタジオ,0,,新橋駅,354.0,ChIJf96XIoSLGGARtU_Ubxhk6h0,FACTORYカレッタスタジオ,3.8,6.0,1.0,OK,40.5,★3.8(+15pt) | 口コミ6件(+0pt) | 駅近500m以内 | 複数記事候補×7 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,2,レンタルスタジオ・レンタルスペース ZEAL STUDIOS,〒105-0004 東京都港区新橋３丁目５-１０ 新三ビル B1F,0,,新橋駅,347.0,ChIJoWLmblSLGGARAanQwJt7Nig,レンタルスタジオ・レンタルスペース ZEAL STUDIOS,3.3,43.0,1.0,OK,40.35,★3.3(+13pt) | 口コミ43件(+2pt) | 駅近500m以内 | 複数記事候補×7 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,3,ブイラボミュージカル,〒105-0003 東京都港区西新橋３丁目２４,0,,浜松町駅,827.0,ChIJC7Y8-1CLGGARwnfOepgDwho,ブイラボミュージカル,4.9,21.0,1.0,OK,36.65,★4.9(+20pt) | 口コミ21件(+1pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,4,FINEDAY浜松町,〒105-0012 東京都港区芝大門１丁目２-２２ 2F(200 パレステュディオ芝大門,0,,浜松町駅,520.0,ChIJa7ZkyveLGGARkVvALu3D5Hw,FINEDAY浜松町,5.0,1.0,1.0,OK,36.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,5,大門スタジオ,〒105-0012 東京都港区芝大門２丁目１０-１ 第一大門ビル,0,,浜松町駅,343.0,ChIJ77fBkceLGGARrkx6EB_koTo,大門スタジオ,4.0,4.0,1.0,OK,35.2,★4.0(+16pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×3 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,6,スタジオ アーキタンツ architanz,〒105-0023 東京都港区芝浦１丁目１３-１０,0,,田町駅,548.0,ChIJTzlAjMqLGGARYFa8M48mcSU,スタジオアーキタンツ studio ARCHITANZ,4.2,37.0,0.864,OK,34.65,★4.2(+17pt) | 口コミ37件(+2pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,7,TKPスター貸会議室 東京タワー通り,〒105-0011 東京都港区芝公園３丁目４-３０ 32芝公園ビル B2階,0,,浜松町駅,998.0,ChIJNX5PHsmLGGARG34sE43R3ek,TKPスター貸会議室 東京タワー通り,5.0,3.0,1.0,OK,34.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,8,スタジオ ダ・ヴィンチ,"〒105-0021 東京都港区東新橋２丁目４-６ パラッツオシエナ 1 2,3F",0,,新橋駅,517.0,ChIJa0Y0W3uLGGARz-1RcuRQzts,STUDIO DA VINCI,3.9,14.0,0.0,OK,32.3,★3.9(+16pt) | 口コミ14件(+1pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,9,タイムズ東京タワーサイド第２,〒105-0011 東京都港区芝公園４丁目４,0,,麻布十番駅,954.0,ChIJrxFnb72LGGARvKFdymQ96Vk,タイムズ東京タワーサイド第２,3.4,18.0,1.0,OK,30.5,★3.4(+14pt) | 口コミ18件(+1pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,10,FREEDA LIFESTYLE＋,〒106-0044 東京都港区東麻布１丁目２６-８ プライム東麻布 3F,0,,麻布十番駅,921.0,ChIJMx_XTjKLGGARsv5TWUEGYe4,FREEDA LIFESTYLE＋,3.0,8.0,1.0,OK,28.4,★3.0(+12pt) | 口コミ8件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,11,SUMUZO STUDIO SHINBASHI,〒105-0004 東京都港区新橋６丁目７-３ アシスト新橋ビル,0,,新橋駅,555.0,ChIJ4XxPEOCLGGARZkfNqpVz8E0,SUMUZO STUDIO SHINBASHI（すむぞう新橋スタジオ）,3.3,19.0,0.778,OK,26.15,★3.3(+13pt) | 口コミ19件(+1pt) | 駅近1000m以内 | 複数記事候補×3 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,12,スタジオ レンズマン芝公園,〒105-0011 東京都港区芝公園２丁目１２-１５ 大国ビル 2F-A,0,,浜松町駅,518.0,ChIJ8WnKpjuLGGARrOsZ56thNbE,スタジオ レンズマン芝公園,3.7,15.0,1.0,OK,25.55,★3.7(+15pt) | 口コミ15件(+1pt) | 駅近1000m以内 | 複数記事候補×2 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,13,タイムズ東京タワースタジオ前,"4 Chome-4 Shibak?en, Minato City, Tokyo 105-0011",0,,麻布十番駅,1030.0,ChIJWRCco72LGGARcUNsQYYo03w,タイムズ東京タワースタジオ前,4.4,7.0,1.0,OK,23.95,★4.4(+18pt) | 口コミ7件(+0pt) | 複数記事候補×4 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,14,Mita Dance Factory 芝スタジオ,"セレブ 釉 芝公園 1F, ２丁目-１６-１１ 芝 港区 東京都 105-0014",0,,浜松町駅,632.0,ChIJq6oO_rWLGGARu0XH0o0vkeI,Mita Dance Factory 芝スタジオ,,,1.0,OK,,★nan(+nanpt) | 駅近1000m以内 | 複数記事候補×4 | haversine:浜松町駅(≤1200m)
浜松町駅のレンタルダンススタジオおすすめ,駅,C,15,エストゥディオのりこ,〒105-0004 東京都港区１６ 東京都港区 2-16-1 340,0,,新橋駅,85.0,ChIJ44O4KuqLGGARFr3VHfYXIQY,エストゥディオのりこ,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×7 | haversine:浜松町駅(≤1200m)
浦安駅のレンタルダンススタジオおすすめ,駅,C,1,ダンススクエア 浦安スタジオ,〒279-0002 千葉県浦安市北栄１丁目１-１５ 3階,0,,浦安駅,195.0,ChIJdSNdAYCHGGARjk1QGm0uoB8,ダンススクエア 浦安スタジオ,5.0,2.0,1.0,OK,41.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_station:浦安駅(≤1200m)
浦安駅のレンタルダンススタジオおすすめ,駅,C,2,ペンテフラットスタジオ,〒279-0002 千葉県浦安市北栄１丁目１１-４０ １F ビル,0,,浦安駅,182.0,ChIJH5ghCweHGGARAX7UiDXNfNA,ペンテフラットスタジオ,5.0,1.0,1.0,OK,41.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_station:浦安駅(≤1200m)
浦安駅のレンタルダンススタジオおすすめ,駅,C,3,Studio Faith（スタジオフェイス）浦安校,〒279-0001 千葉県浦安市当代島１丁目１７-１９ 第2岡清ビル 5F,0,,浦安駅,203.0,ChIJlVnFWYCHGGAR7MJg9s7E660,Studio Faith（スタジオフェイス）浦安校,4.5,2.0,1.0,OK,39.1,★4.5(+18pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_station:浦安駅(≤1200m)
浦安駅のレンタルダンススタジオおすすめ,駅,C,4,MKH dance fit studio,〒279-0001 千葉県浦安市当代島１丁目１６-１９ 大塚ビル 3階,0,,浦安駅,155.0,ChIJfyLganiHGGARRqf0X2lJsSA,MKH dance fit studio,3.7,3.0,1.0,OK,35.95,★3.7(+15pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_station:浦安駅(≤1200m)
浦安駅のレンタルダンススタジオおすすめ,駅,C,5,Ohana Room Studio浦安,〒279-0002 千葉県浦安市北栄１丁目１５-５ レクス浦安駅前 ４F,0,,浦安駅,119.0,ChIJ55zeAhCHGGARSKs0tbq_CO0,Ohana Room Studio浦安,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×4 | primary_station:浦安駅(≤1200m)
用賀駅のレンタルダンススタジオおすすめ,駅,C,1,レンタルスタジオKACHA,〒158-0097 東京都世田谷区用賀２丁目３８-１４ 天虎ビル 202,0,,用賀駅,130.0,ChIJA7UWKMn1GGARuVdvRDuprHc,レンタルスタジオKACHA,5.0,2.0,1.0,OK,43.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:用賀駅(≤1200m)
用賀駅のレンタルダンススタジオおすすめ,駅,C,2,J's,〒158-0097 東京都世田谷区用賀３丁目２５-９,0,,用賀駅,485.0,ChIJoTVvm3b0GGARh3OuJ9wZ-2c,J's ダンススタジオ,4.5,2.0,0.462,OK,41.1,★4.5(+18pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:用賀駅(≤1200m)
用賀駅のレンタルダンススタジオおすすめ,駅,C,3,アトリエ エマーブル,〒158-0097 東京都世田谷区用賀３丁目１８-８ セントラルSOUI103,0,,用賀駅,374.0,ChIJ1-EfGPn1GGARrS6ylgmVess,アトリエ エマーブル,4.3,12.0,1.0,OK,40.8,★4.3(+17pt) | 口コミ12件(+1pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:用賀駅(≤1200m)
用賀駅のレンタルダンススタジオおすすめ,駅,C,4,サムズダンススタジオ,〒158-0097 東京都世田谷区用賀４丁目１１-４ 福島第一ビル 2F,0,,用賀駅,85.0,ChIJUzgvgJr1GGARMe-gNt7ZXLQ,サムズダンススタジオ,4.0,1.0,1.0,OK,39.05,★4.0(+16pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:用賀駅(≤1200m)
田町駅のレンタルダンススタジオおすすめ,駅,C,1,マーティ株式会社,〒108-0073 東京都港区三田２丁目１４-４ 三田慶応ビジデンス１F,0,,田町駅,472.0,ChIJaXTICxyLGGARWFD7JWdsIxI,マーティ株式会社,5.0,2.0,1.0,OK,43.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:田町駅(≤1200m)
田町駅のレンタルダンススタジオおすすめ,駅,C,2,スタジオ アーキタンツ architanz,〒105-0023 東京都港区芝浦１丁目１３-１０,0,,田町駅,548.0,ChIJTzlAjMqLGGARYFa8M48mcSU,スタジオアーキタンツ studio ARCHITANZ,4.2,37.0,0.864,OK,34.65,★4.2(+17pt) | 口コミ37件(+2pt) | 駅近1000m以内 | 複数記事候補×5 | primary_station:田町駅(≤1200m)
田町駅のレンタルダンススタジオおすすめ,駅,C,3,リズムアートダンススタジオ,〒108-0023 東京都港区芝浦４丁目９-１８ グランドパレス田町2F,0,,田町駅,662.0,ChIJ_Zeqg0yKGGARJUrHY_l5avk,リズムアートダンススタジオ,3.6,11.0,1.0,OK,28.95,★3.6(+14pt) | 口コミ11件(+1pt) | 駅近1000m以内 | 複数記事候補×4 | primary_station:田町駅(≤1200m)
田町駅のレンタルダンススタジオおすすめ,駅,C,4,Studio Cosmique（スタジオコスミーク）,〒108-0023 東京都港区芝浦２丁目１４ １４-１３ １ 階 Mck芝浦ビル,0,,田町駅,471.0,ChIJh6uyVbWLGGAR8Cp7UM0N-Sg,Studio Cosmique（スタジオコスミーク）,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×3 | primary_station:田町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,1,BUZZ レンタルスタジオ 神田店,〒101-0047 東京都千代田区内神田２丁目９-９ 神田西口ビル B1F,1,https://dance-studio-lab.com/room/ODJkZDE5YzQtMTlhZS00NjNlLWJlZTQtNDA3NTU3MTQ5NDg5/detail,秋葉原駅,989.0,ChIJs4poIDGNGGARyb9k_Nit0LI,BUZZ神田,4.1,10.0,0.571,OK,134.9,提携 | ★4.1(+16pt) | 口コミ10件(+0pt) | 駅近1000m以内 | 複数記事候補×8 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,2,レンタルスペース リノスペcamp東京ドーム,〒101-0061 東京都千代田区神田三崎町２丁目１２-５ ニュー千代田ビル 3F-A,0,,水道橋駅,167.0,ChIJT0Df6o6NGGARZOXAyL5q-bg,レンタルスペース リノスペcamp東京ドーム,4.7,23.0,1.0,OK,44.95,★4.7(+19pt) | 口コミ23件(+1pt) | 駅近500m以内 | 複数記事候補×6 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,3,Estudio ILIA FLAMENCA,〒101-0051 東京都千代田区神田神保町１丁目２５-４ 神保町ビル B1 SH神田南,0,,神保町駅,281.0,ChIJAzSOewCNGGARFP-rGKFK0o4,イリアフラメンコスタジオ,5.0,22.0,0.0,OK,44.1,★5.0(+20pt) | 口コミ22件(+1pt) | 駅近500m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,4,alt studio (オルトスタジオ),〒101-0051 東京都千代田区神田神保町１丁目64-３ 神保町ビル 6F,0,,神保町駅,327.0,ChIJI5qKQX2NGGARXk6A8O7Zcfs,レコーディングスタジオ「alt studio」,4.7,3.0,0.45,OK,43.95,★4.7(+19pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,5,レンタルスタジオ YOGA SPICE 神保町,〒101-0065 東京都千代田区西神田２丁目３-２ 牧ビル 402号室,0,,神保町駅,312.0,ChIJbwCftgKNGGARdUPWLgLVASw,レンタルスタジオ YOGA SPICE 神保町,5.0,2.0,1.0,OK,43.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,6,Rinky Dink Studio お茶の水 神保町店,〒101-0051 東京都千代田区 アイピー第1ビル 6F・7F・8F 神田神保町1-2-12,0,,神保町駅,231.0,ChIJbWng3xCMGGARbxQWYAqZh6Q,Rinky Dink Studio お茶の水 神保町店,4.1,74.0,1.0,OK,43.1,★4.1(+16pt) | 口コミ74件(+4pt) | 駅近500m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,7,水道橋ダンススタジオ,〒101-0061 東京都千代田区神田三崎町３丁目４-４ グラン水道橋,0,,水道橋駅,168.0,ChIJ5wIOfkCMGGARwlM5d75sIhk,水道橋ダンススタジオ,5.0,1.0,1.0,OK,41.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×4 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,8,EyeCandyポールダンス秋葉原スタジオ,〒101-0021 東京都千代田区外神田２丁目１-１３,0,,秋葉原駅,544.0,ChIJVVWScByMGGAR2wqIlUMaJDo,EyeCandyポールダンス秋葉原スタジオ,4.9,51.0,1.0,OK,38.15,★4.9(+20pt) | 口コミ51件(+3pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,9,KBAバレエスタジオ御茶ノ水,〒113-0034 東京都文京区湯島１丁目１２-６ 地下1F 高関ビル,0,,秋葉原駅,763.0,ChIJp9OVD_-NGGAR0d0myl5KIzY,KBAバレエスタジオ御茶ノ水,5.0,1.0,1.0,OK,38.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×6 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,10,HMVP大手町スタジオ,〒101-0047 東京都千代田区内神田１丁目７-１１ B2F,0,,東京駅,995.0,ChIJVVVJvQaMGGARVWvNkw9_Wh4,HMVP大手町スタジオ,4.3,27.0,1.0,OK,34.55,★4.3(+17pt) | 口コミ27件(+1pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,11,御茶ノ水 レンタルスタジオ,〒101-0062 東京都千代田区神田駿河台２丁目６-１５ ４Ｆ,0,,秋葉原駅,891.0,ChIJyWw7wTeNGGAREF23zsFgJGo,ノアスタジオ 御茶ノ水店,4.3,16.0,0.348,OK,34.0,★4.3(+17pt) | 口コミ16件(+1pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,12,ミライスタジオ御茶ノ水,〒101-0062 東京都千代田区神田駿河台２丁目４-２,0,,秋葉原駅,962.0,ChIJObF3Bu-NGGARAjOCtw_RwYw,ミライスタジオ御茶ノ水,4.4,7.0,1.0,OK,33.95,★4.4(+18pt) | 口コミ7件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,13,リハーサルスタジオ,〒101-0048 東京都千代田区神田司町２丁目１３ 神田第四アメレックスビル B1,0,,秋葉原駅,800.0,ChIJKQagmQSMGGARM_WyovCN6NE,Studio Bpm Kanda,4.3,72.0,0.0,OK,32.8,★4.3(+17pt) | 口コミ72件(+4pt) | 駅近1000m以内 | 複数記事候補×3 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,14,日本橋バレエ＆ダンススタジオ Studio LULL,〒101-0047 東京都千代田区内神田２丁目８-３ 新東ビル 2階,0,,秋葉原駅,1033.0,ChIJRUPuCVaJGGARrOyPItUMkK8,studio RADA,4.5,10.0,0.353,OK,28.5,★4.5(+18pt) | 口コミ10件(+0pt) | 複数記事候補×7 | haversine:神保町駅(≤1200m)
神保町駅のレンタルダンススタジオおすすめ,駅,C,15,ノアスタジオ 御茶ノ水店,〒101-0062 東京都千代田区神田駿河台２丁目1-１７,0,,秋葉原駅,1023.0,ChIJLxw0M8eNGGARS1HVMcEJN5E,サウンドスタジオノア 御茶ノ水店,4.6,117.0,0.692,OK,28.25,★4.6(+18pt) | 口コミ117件(+6pt) | 複数記事候補×3 | haversine:神保町駅(≤1200m)
経堂駅のレンタルダンススタジオおすすめ,駅,C,1,リリィ スタジオ&カフェ レンタルカフェ,〒156-0052 東京都世田谷区経堂２丁目７-１４-１０２,0,,経堂駅,261.0,ChIJ0TNW373zGGARkjs8DR1Ptuk,リリィ スタジオ&カフェ レンタルカフェ,5.0,1.0,1.0,OK,43.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:経堂駅(≤1200m)
経堂駅のレンタルダンススタジオおすすめ,駅,C,2,スタジオ白猫屋 経堂R店,〒156-0052 東京都世田谷区経堂１丁目１１-１３ 長島ビル 3Ｆ,0,,経堂駅,203.0,ChIJ55PkqjLzGGARLPp5G5MYqr8,スタジオ白猫屋 経堂R店,4.3,3.0,1.0,OK,40.35,★4.3(+17pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:経堂駅(≤1200m)
経堂駅のレンタルダンススタジオおすすめ,駅,C,3,NATURAglam 経堂スタジオ,〒156-0052 東京都世田谷区経堂１丁目２５-１８ 吉川水産ビル3階,0,,経堂駅,268.0,ChIJ_99YOJbzGGARtY4LmxpuuHM,ヨガ ピラティス NATURAglam 経堂スタジオ,4.0,4.0,0.821,OK,39.2,★4.0(+16pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:経堂駅(≤1200m)
経堂駅のレンタルダンススタジオおすすめ,駅,C,4,アロハホヌアフラスタジオ&レンタルスタジオ経堂,〒156-0052 東京都世田谷区経堂１丁目５-６ パルファム経堂 B1,0,,経堂駅,334.0,ChIJG554tZ3zGGARo3Pwo51NeYs,アロハホヌアフラスタジオ&レンタルスタジオ経堂,4.0,1.0,1.0,OK,39.05,★4.0(+16pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_station:経堂駅(≤1200m)
