station_id,station_group_id,station_name,area,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source,has_article,article_studio_count,article_priority,article_area_link,article_internal_links
3200128,3200128,泉佐野,泉佐野,大阪府,泉佐野市,泉佐野市,泉佐野市上町３-１１-４１,34.411153,135.316724,南海本線|南海空港線,南海電鉄,2,C,23,駅データ.jp,1,0,D,泉佐野のレンタルダンススタジオおすすめ,泉佐野のレンタルダンススタジオおすすめ|りんくうタウン駅のレンタルダンススタジオおすすめ|貝塚駅のレンタルダンススタジオおすすめ|関西空港駅のレンタルダンススタジオおすすめ
3200715,3200715,中百舌鳥,中百舌鳥,大阪府,堺市,堺市北区,堺市北区中百舌鳥町２丁１９６,34.556178,135.504899,南海高野線|大阪メトロ御堂筋線|泉北線,Osaka Metro|南海電鉄,3,C,24,駅データ.jp,1,0,C,中百舌鳥のレンタルダンススタジオおすすめ,中百舌鳥のレンタルダンススタジオおすすめ|東羽衣駅のレンタルダンススタジオおすすめ|岸里玉出駅のレンタルダンススタジオおすすめ|天王寺駅のレンタルダンススタジオおすすめ|新今宮駅のレンタルダンススタジオおすすめ|天下茶屋駅のレンタルダンススタジオおすすめ|柏原駅のレンタルダンススタジオおすすめ
3200901,3200901,汐見橋,汐見橋,大阪府,大阪市,大阪市浪速区,大阪市浪速区桜川３-８-７４,34.668208,135.487205,南海汐見橋線|大阪メトロ千日前線|阪神なんば線,Osaka Metro|南海電鉄|阪神電鉄,3,C,24,駅データ.jp,1,0,C,汐見橋のレンタルダンススタジオおすすめ,汐見橋のレンタルダンススタジオおすすめ|新今宮駅のレンタルダンススタジオおすすめ|西九条駅のレンタルダンススタジオおすすめ|近鉄日本橋駅のレンタルダンススタジオおすすめ|本町駅のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|天王寺駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|岸里玉出駅のレンタルダンススタジオおすすめ|森ノ宮駅のレンタルダンススタジオおすすめ
3300101,3300101,三条,三条,京都府,京都市,京都市東山区,京都市東山区三条大橋東詰,35.009169,135.772774,京都市営地下鉄東西線|京阪本線|京阪鴨東線,京都市交通局|京阪電鉄,3,C,24,駅データ.jp,1,0,C,三条のレンタルダンススタジオおすすめ,三条のレンタルダンススタジオおすすめ|京都駅のレンタルダンススタジオおすすめ|大宮駅のレンタルダンススタジオおすすめ|出町柳駅のレンタルダンススタジオおすすめ|山科駅のレンタルダンススタジオおすすめ|大津駅のレンタルダンススタジオおすすめ|大津京駅のレンタルダンススタジオおすすめ|びわ湖浜大津駅のレンタルダンススタジオおすすめ
3300115,3300115,石清水八幡宮,石清水八幡宮,京都府,八幡市,八幡市,八幡市八幡科手１,34.884593,135.699749,京阪本線|石清水八幡宮参道ケーブル,京阪電鉄,2,C,23,駅データ.jp,1,0,D,石清水八幡宮のレンタルダンススタジオおすすめ,石清水八幡宮のレンタルダンススタジオおすすめ|小倉駅のレンタルダンススタジオおすすめ|枚方市駅のレンタルダンススタジオおすすめ
3300120,3300120,枚方市,枚方市,大阪府,枚方市,枚方市,枚方市岡東町１９-１４,34.816171,135.648814,京阪交野線|京阪本線,京阪電鉄,2,C,23,駅データ.jp,1,0,D,枚方市のレンタルダンススタジオおすすめ,枚方市のレンタルダンススタジオおすすめ|石清水八幡宮駅のレンタルダンススタジオおすすめ|南茨木駅のレンタルダンススタジオおすすめ|門真市駅のレンタルダンススタジオおすすめ
3300128,3300128,門真市,門真市,大阪府,門真市,門真市,門真市新橋町３６-７,34.737586,135.582878,京阪本線|大阪モノレール線,京阪電鉄|大阪モノレール株式会社,2,C,23,駅データ.jp,1,0,D,門真市のレンタルダンススタジオおすすめ,門真市のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|鴫野駅のレンタルダンススタジオおすすめ|JR淡路駅のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|森ノ宮駅のレンタルダンススタジオおすすめ|大阪天満宮駅のレンタルダンススタジオおすすめ|天満橋駅のレンタルダンススタジオおすすめ|北浜駅のレンタルダンススタジオおすすめ
3300138,3300138,天満橋,天満橋,大阪府,大阪市,大阪市中央区,大阪市中央区谷町１-２-５,34.689952,135.516879,京阪中之島線|京阪本線|大阪メトロ谷町線,Osaka Metro|京阪電鉄,3,C,24,駅データ.jp,1,2,C,天満橋のレンタルダンススタジオおすすめ,天満橋のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|心斎橋駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|鴫野駅のレンタルダンススタジオおすすめ|森ノ宮駅のレンタルダンススタジオおすすめ|鶴橋駅のレンタルダンススタジオおすすめ|近鉄日本橋駅のレンタルダンススタジオおすすめ|天神橋筋六丁目駅のレンタルダンススタジオおすすめ
3300139,3300139,北浜,北浜,大阪府,大阪市,大阪市中央区,大阪市中央区北浜１-８-１６,34.692072,135.506686,京阪中之島線|京阪本線|大阪メトロ堺筋線,Osaka Metro|京阪電鉄,3,C,24,駅データ.jp,1,1,C,北浜のレンタルダンススタジオおすすめ,北浜のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|心斎橋駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|大阪難波駅のレンタルダンススタジオおすすめ|森ノ宮駅のレンタルダンススタジオおすすめ|海老江駅のレンタルダンススタジオおすすめ|近鉄日本橋駅のレンタルダンススタジオおすすめ|天神橋筋六丁目駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ
3300140,3300140,淀屋橋,淀屋橋,大阪府,大阪市,大阪市中央区,大阪市中央区北浜三丁目6-14,34.693014,135.501011,京阪中之島線|京阪本線|大阪メトロ御堂筋線,Osaka Metro|京阪電鉄,3,C,24,駅データ.jp,1,0,C,淀屋橋のレンタルダンススタジオおすすめ,淀屋橋のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|心斎橋駅のレンタルダンススタジオおすすめ|大阪難波駅のレンタルダンススタジオおすすめ|海老江駅のレンタルダンススタジオおすすめ|近鉄日本橋駅のレンタルダンススタジオおすすめ|天神橋筋六丁目駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|十三駅のレンタルダンススタジオおすすめ|新今宮駅のレンタルダンススタジオおすすめ
3300401,3300401,出町柳,出町柳,京都府,京都市,京都市左京区,京都市左京区賀茂大橋東詰,35.029917,135.772748,京阪本線|京阪鴨東線|叡山電鉄叡山本線,京阪電鉄|叡山電鉄,3,C,24,駅データ.jp,1,0,C,出町柳のレンタルダンススタジオおすすめ,出町柳のレンタルダンススタジオおすすめ|三条駅のレンタルダンススタジオおすすめ|大宮駅のレンタルダンススタジオおすすめ|京都駅のレンタルダンススタジオおすすめ|山科駅のレンタルダンススタジオおすすめ|大津駅のレンタルダンススタジオおすすめ|大津京駅のレンタルダンススタジオおすすめ|びわ湖浜大津駅のレンタルダンススタジオおすすめ
3300612,3300612,びわ湖浜大津,大津,滋賀県,大津市,大津市,大津市浜大津１-３-８,35.011283,135.863982,京阪京津線|京阪石山坂本線,京阪電鉄,2,C,23,駅データ.jp,1,0,D,大津のレンタルダンススタジオおすすめ,大津のレンタルダンススタジオおすすめ|大津京駅のレンタルダンススタジオおすすめ|山科駅のレンタルダンススタジオおすすめ|三条駅のレンタルダンススタジオおすすめ|出町柳駅のレンタルダンススタジオおすすめ|京都駅のレンタルダンススタジオおすすめ|大宮駅のレンタルダンススタジオおすすめ|草津駅のレンタルダンススタジオおすすめ
3400103,3400103,十三,十三,大阪府,大阪市,大阪市淀川区,大阪市淀川区十三東２-１２-１,34.720226,135.48248,阪急京都本線|阪急宝塚本線|阪急神戸本線,阪急電鉄,3,A,60,駅データ.jp,1,0,A,十三のレンタルダンススタジオおすすめ,十三のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|海老江駅のレンタルダンススタジオおすすめ|天神橋筋六丁目駅のレンタルダンススタジオおすすめ|尼崎駅のレンタルダンススタジオおすすめ|西九条駅のレンタルダンススタジオおすすめ|大阪天満宮駅のレンタルダンススタジオおすすめ|天満橋駅のレンタルダンススタジオおすすめ
3400108,3400108,西宮北口,西宮北口,兵庫県,西宮市,西宮市,西宮市高松町６-２０,34.745951,135.356702,阪急今津線|阪急神戸本線,阪急電鉄,2,A,60,駅データ.jp,1,0,A,西宮北口のレンタルダンススタジオおすすめ,西宮北口のレンタルダンススタジオおすすめ|尼崎駅のレンタルダンススタジオおすすめ|宝塚駅のレンタルダンススタジオおすすめ|川西能勢口駅のレンタルダンススタジオおすすめ|十三駅のレンタルダンススタジオおすすめ
3400213,3400213,川西能勢口,川西能勢口,兵庫県,川西市,川西市,川西市小花１-１-１０,34.827654,135.413393,能勢電鉄妙見線|阪急宝塚本線,能勢電鉄|阪急電鉄,2,C,23,駅データ.jp,1,0,D,川西能勢口のレンタルダンススタジオおすすめ,川西能勢口のレンタルダンススタジオおすすめ|宝塚駅のレンタルダンススタジオおすすめ|西宮北口駅のレンタルダンススタジオおすすめ|尼崎駅のレンタルダンススタジオおすすめ
3400303,3400303,大宮,大宮,京都府,京都市,京都市中京区,京都市中京区四条通大宮西入ル錦大宮町１２７,35.003388,135.748575,京福電鉄嵐山本線|阪急京都本線,京福電気鉄道|阪急電鉄,2,S,80,駅データ.jp,1,1,S,大宮のレンタルダンススタジオおすすめ,大宮のレンタルダンススタジオおすすめ|京都駅のレンタルダンススタジオおすすめ|三条駅のレンタルダンススタジオおすすめ|出町柳駅のレンタルダンススタジオおすすめ|山科駅のレンタルダンススタジオおすすめ|大津駅のレンタルダンススタジオおすすめ|大津京駅のレンタルダンススタジオおすすめ|びわ湖浜大津駅のレンタルダンススタジオおすすめ
3400318,3400318,南茨木,南茨木,大阪府,茨木市,茨木市,茨木市天王２-１-１３,34.802779,135.564965,大阪モノレール線|阪急京都本線,大阪モノレール株式会社|阪急電鉄,2,C,23,駅データ.jp,1,0,D,南茨木のレンタルダンススタジオおすすめ,南茨木のレンタルダンススタジオおすすめ|JR淡路駅のレンタルダンススタジオおすすめ|枚方市駅のレンタルダンススタジオおすすめ|門真市駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|十三駅のレンタルダンススタジオおすすめ|天神橋筋六丁目駅のレンタルダンススタジオおすすめ
3400322,3400322,JR淡路,JR淡路,大阪府,大阪市,大阪市東淀川区,大阪市東淀川区菅原5丁目11-14,34.739449,135.517638,おおさか東線|阪急京都本線|阪急千里線,JR西日本|阪急電鉄,3,C,24,駅データ.jp,1,0,C,JR淡路のレンタルダンススタジオおすすめ,JR淡路のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|十三駅のレンタルダンススタジオおすすめ|大阪天満宮駅のレンタルダンススタジオおすすめ|天神橋筋六丁目駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|鴫野駅のレンタルダンススタジオおすすめ|森ノ宮駅のレンタルダンススタジオおすすめ
3400811,3400811,天神橋筋六丁目,天神橋筋六丁目,大阪府,大阪市,大阪市北区,大阪市北区浪花町１４-２８,34.710435,135.510932,大阪メトロ堺筋線|大阪メトロ谷町線|阪急千里線,Osaka Metro|阪急電鉄,3,C,24,駅データ.jp,1,2,C,天神橋筋六丁目のレンタルダンススタジオおすすめ,天神橋筋六丁目のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|十三駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|天満橋駅のレンタルダンススタジオおすすめ|北浜駅のレンタルダンススタジオおすすめ|淀屋橋駅のレンタルダンススタジオおすすめ|心斎橋駅のレンタルダンススタジオおすすめ
3500109,3500109,尼崎,尼崎,兵庫県,尼崎市,尼崎市,兵庫県尼崎市東御園町93,34.718634,135.417309,阪神なんば線|阪神本線,阪神電鉄,2,C,23,駅データ.jp,1,0,D,尼崎のレンタルダンススタジオおすすめ,尼崎のレンタルダンススタジオおすすめ|尼崎駅のレンタルダンススタジオおすすめ|十三駅のレンタルダンススタジオおすすめ|西宮北口駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|西九条駅のレンタルダンススタジオおすすめ|海老江駅のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|新大阪駅のレンタルダンススタジオおすすめ|大阪天満宮駅のレンタルダンススタジオおすすめ
3600120,3600120,西鉄小郡,西鉄小郡,福岡県,小郡市,小郡市,小郡市祇園１-９-４,33.396942,130.553297,甘木鉄道甘木線|西鉄天神大牟田線,甘木鉄道|西日本鉄道,2,C,23,駅データ.jp,1,0,D,西鉄小郡のレンタルダンススタジオおすすめ,西鉄小郡のレンタルダンススタジオおすすめ|鳥栖駅のレンタルダンススタジオおすすめ|新鳥栖駅のレンタルダンススタジオおすすめ|久留米駅のレンタルダンススタジオおすすめ
9910109,9910109,大通,札幌,北海道,札幌市,札幌市中央区,札幌市中央区大通西２,43.060479,141.354526,札幌市営地下鉄南北線|札幌市営地下鉄東西線|札幌市営地下鉄東豊線,札幌市交通局,3,C,24,駅データ.jp,1,2,C,札幌のレンタルダンススタジオおすすめ,札幌のレンタルダンススタジオおすすめ
9910503,9910503,函館アリーナ前,函館アリーナ前,北海道,函館市,函館市,函館市湯川町１-３２,41.782065,140.782006,函館市電２系統|函館市電５系統,函館市交通局,2,C,23,駅データ.jp,1,0,D,函館アリーナ前のレンタルダンススタジオおすすめ,函館アリーナ前のレンタルダンススタジオおすすめ|函館駅のレンタルダンススタジオおすすめ
9920515,9920515,二戸,二戸,岩手県,二戸市,二戸市,二戸市石切所,40.25997,141.286211,いわて銀河鉄道線,IGRいわて銀河鉄道,1,C,23,駅データ.jp,1,0,D,二戸のレンタルダンススタジオおすすめ,二戸のレンタルダンススタジオおすすめ
9930915,9930915,守谷,守谷,茨城県,守谷市,守谷市,守谷市守谷甲２２１５-２,35.950626,139.992209,つくばエクスプレス|関東鉄道常総線,関東鉄道|首都圏新都市鉄道,2,C,23,駅データ.jp,1,0,D,守谷のレンタルダンススタジオおすすめ,守谷のレンタルダンススタジオおすすめ|取手駅のレンタルダンススタジオおすすめ|我孫子駅のレンタルダンススタジオおすすめ|柏駅のレンタルダンススタジオおすすめ|流山おおたかの森駅のレンタルダンススタジオおすすめ
9931210,9931210,中野,中野,群馬県,みどり市,みどり市,みどり市東町花輪,36.524243,139.317219,わたらせ渓谷線,わたらせ渓谷鐵道,1,A,60,駅データ.jp,1,33,S,中野のレンタルダンススタジオおすすめ,中野のレンタルダンススタジオおすすめ|神戸駅のレンタルダンススタジオおすすめ
9931212,9931212,神戸,神戸,群馬県,みどり市,みどり市,みどり市東町神戸,36.537467,139.35653,わたらせ渓谷線,わたらせ渓谷鐵道,1,C,20,駅データ.jp,1,0,D,神戸のレンタルダンススタジオおすすめ,神戸のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ
9933413,9933413,高松,高松,東京都,立川市,立川市,立川市高松町１-１００,35.710158,139.413242,多摩モノレール,多摩都市モノレール,1,C,20,駅データ.jp,1,0,D,高松のレンタルダンススタジオおすすめ,高松のレンタルダンススタジオおすすめ|西国分寺駅のレンタルダンススタジオおすすめ|日野駅のレンタルダンススタジオおすすめ|国分寺駅のレンタルダンススタジオおすすめ|拝島駅のレンタルダンススタジオおすすめ|高幡不動駅のレンタルダンススタジオおすすめ|東村山駅のレンタルダンススタジオおすすめ|府中本町駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
9940311,9940311,上田,上田,長野県,上田市,上田市,上田市天神１丁目１８８７番地,36.396635,138.249059,しなの鉄道線|上田電鉄別所線,しなの鉄道|上田交通,2,C,23,駅データ.jp,1,0,D,上田のレンタルダンススタジオおすすめ,上田のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ
9940412,9940412,中野,中野,長野県,上田市,上田市,上田市大字中野字池下４９６-４,36.360654,138.193438,上田電鉄別所線,上田交通,1,A,60,駅データ.jp,1,33,S,中野のレンタルダンススタジオおすすめ,中野のレンタルダンススタジオおすすめ|上田駅のレンタルダンススタジオおすすめ
9941005,9941005,南富山,南富山,富山県,富山市,富山市,富山市大町２１７-８,36.670445,137.22047,富山地鉄不二越・上滝線|富山地鉄市内線【１・２系統】,富山地方鉄道,2,C,23,駅データ.jp,1,0,D,南富山のレンタルダンススタジオおすすめ,南富山のレンタルダンススタジオおすすめ|富山駅のレンタルダンススタジオおすすめ
9941902,9941902,新福井,福井,福井県,福井市,福井市,福井市日之出１-２５０２,36.064714,136.226721,えちぜん鉄道三国芦原線|えちぜん鉄道勝山永平寺線,えちぜん鉄道,2,C,23,駅データ.jp,1,0,D,福井のレンタルダンススタジオおすすめ,福井のレンタルダンススタジオおすすめ
9941903,9941903,福井口,福井口,福井県,福井市,福井市,福井市松本上町８字１３-１,36.071386,136.233176,えちぜん鉄道三国芦原線|えちぜん鉄道勝山永平寺線,えちぜん鉄道,2,C,23,駅データ.jp,1,0,D,福井口のレンタルダンススタジオおすすめ,福井口のレンタルダンススタジオおすすめ
9951119,9951119,山口,山口,愛知県,瀬戸市,瀬戸市,瀬戸市田中町,35.197656,137.102089,愛知環状鉄道線,愛知環状鉄道,1,C,20,駅データ.jp,1,0,D,山口のレンタルダンススタジオおすすめ,山口のレンタルダンススタジオおすすめ|新瀬戸駅のレンタルダンススタジオおすすめ
9952015,9952015,神戸,神戸,愛知県,田原市,田原市,田原市神戸町字大坪,34.668253,137.278044,豊橋鉄道渥美線,豊橋鉄道,1,C,20,駅データ.jp,1,0,D,神戸のレンタルダンススタジオおすすめ,神戸のレンタルダンススタジオおすすめ
9960814,9960814,宮津,宮津,京都府,宮津市,宮津市,宮津市鶴賀,35.53441,135.199875,宮福線|宮舞線|宮豊線,京都丹後鉄道,3,C,32,駅データ.jp,1,0,C,宮津のレンタルダンススタジオおすすめ,宮津のレンタルダンススタジオおすすめ
9961808,9961808,本町,心斎橋,大阪府,大阪市,大阪市中央区,大阪市中央区船場中央４-１-６,34.681936,135.498982,大阪メトロ中央線|大阪メトロ四つ橋線|大阪メトロ御堂筋線,Osaka Metro,3,C,24,駅データ.jp,1,0,C,心斎橋のレンタルダンススタジオおすすめ,心斎橋のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|大阪難波駅のレンタルダンススタジオおすすめ|西九条駅のレンタルダンススタジオおすすめ|大阪天満宮駅のレンタルダンススタジオおすすめ|海老江駅のレンタルダンススタジオおすすめ|近鉄日本橋駅のレンタルダンススタジオおすすめ|汐見橋駅のレンタルダンススタジオおすすめ|天満橋駅のレンタルダンススタジオおすすめ
9961809,9961809,心斎橋,心斎橋,大阪府,大阪市,大阪市中央区,大阪市中央区心斎橋筋１-８-１６,34.675012,135.50033,大阪メトロ御堂筋線|大阪メトロ長堀鶴見緑地線,Osaka Metro,2,A,60,駅データ.jp,1,1,A,心斎橋のレンタルダンススタジオおすすめ,心斎橋のレンタルダンススタジオおすすめ|福島駅のレンタルダンススタジオおすすめ|新今宮駅のレンタルダンススタジオおすすめ|鶴橋駅のレンタルダンススタジオおすすめ|大阪天満宮駅のレンタルダンススタジオおすすめ|天満橋駅のレンタルダンススタジオおすすめ|北浜駅のレンタルダンススタジオおすすめ|淀屋橋駅のレンタルダンススタジオおすすめ|大阪駅のレンタルダンススタジオおすすめ|天王寺駅のレンタルダンススタジオおすすめ
9963102,9963102,湊川,湊川,兵庫県,神戸市,神戸市兵庫区,神戸市兵庫区荒田町１-２０-３,34.679165,135.166637,有馬線|神戸市営地下鉄山手線|神戸高速南北線,神戸市交通局|神戸電鉄|神戸高速鉄道,3,C,24,駅データ.jp,1,0,C,湊川のレンタルダンススタジオおすすめ,湊川のレンタルダンススタジオおすすめ|三ノ宮駅のレンタルダンススタジオおすすめ|元町駅のレンタルダンススタジオおすすめ|新長田駅のレンタルダンススタジオおすすめ|新神戸駅のレンタルダンススタジオおすすめ
9963309,9963309,三田本町,三田,兵庫県,三田市,三田市,三田市相生町１２-５,34.881805,135.229606,三田線|公園都市線,神戸電鉄,2,C,23,駅データ.jp,1,2,D,三田のレンタルダンススタジオおすすめ,三田のレンタルダンススタジオおすすめ
9963601,9963601,新神戸,新神戸,兵庫県,神戸市,神戸市中央区,神戸市中央区加納町１丁目,34.705898,135.19579,北神線|神戸市営地下鉄山手線,神戸市交通局,2,C,25,駅データ.jp,1,0,C,新神戸のレンタルダンススタジオおすすめ,新神戸のレンタルダンススタジオおすすめ|元町駅のレンタルダンススタジオおすすめ|神戸駅のレンタルダンススタジオおすすめ|湊川駅のレンタルダンススタジオおすすめ|新長田駅のレンタルダンススタジオおすすめ
9970404,9970404,福井,福井,岡山県,倉敷市,倉敷市,倉敷市福井３９８-１,34.569804,133.744495,水島本線,水島臨海鉄道,1,C,30,駅データ.jp,1,0,C,福井のレンタルダンススタジオおすすめ,福井のレンタルダンススタジオおすすめ|倉敷駅のレンタルダンススタジオおすすめ|新倉敷駅のレンタルダンススタジオおすすめ|総社駅のレンタルダンススタジオおすすめ
9970901,9970901,本通,本通,広島県,広島市,広島市中区,広島市中区本通６-３０,34.393377,132.457003,アストラムライン|広電１号線(宇品線)|広電３号線|広電７号線,広島電鉄|広島高速交通,4,C,30,駅データ.jp,1,0,C,本通のレンタルダンススタジオおすすめ,本通のレンタルダンススタジオおすすめ|広島駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|的場町駅のレンタルダンススタジオおすすめ|西広島駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|広電本社前駅のレンタルダンススタジオおすすめ|皆実町六丁目駅のレンタルダンススタジオおすすめ|広大附属学校前駅のレンタルダンススタジオおすすめ|県病院前駅のレンタルダンススタジオおすすめ
9971003,9971003,的場町,広島,広島県,広島市,広島市南区,広島市南区的場町１,34.393277,132.475076,広電１号線(宇品線)|広電２号線(宮島線)|広電５号線(皆実線)|広電６号線(江波線),広島電鉄,4,C,30,駅データ.jp,1,0,C,広島のレンタルダンススタジオおすすめ,広島のレンタルダンススタジオおすすめ|十日市町駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|本通駅のレンタルダンススタジオおすすめ|紙屋町西駅のレンタルダンススタジオおすすめ|原爆ドーム前駅のレンタルダンススタジオおすすめ|本川町駅のレンタルダンススタジオおすすめ|土橋駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|紙屋町東駅のレンタルダンススタジオおすすめ
9971004,9971004,稲荷町,広島,広島県,広島市,広島市南区,広島市南区稲荷町,34.392569,132.471728,広電１号線(宇品線)|広電２号線(宮島線)|広電５号線(皆実線)|広電６号線(江波線),広島電鉄,4,C,30,駅データ.jp,1,0,C,広島のレンタルダンススタジオおすすめ,広島のレンタルダンススタジオおすすめ|十日市町駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|原爆ドーム前駅のレンタルダンススタジオおすすめ|本川町駅のレンタルダンススタジオおすすめ|土橋駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|中電前駅のレンタルダンススタジオおすすめ|市役所前駅のレンタルダンススタジオおすすめ|鷹野橋駅のレンタルダンススタジオおすすめ
9971005,9971005,銀山町,広島,広島県,広島市,広島市中区,広島市中区銀山町,34.393135,132.467866,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp,1,0,C,広島のレンタルダンススタジオおすすめ,広島のレンタルダンススタジオおすすめ|十日市町駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|本川町駅のレンタルダンススタジオおすすめ|土橋駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|鷹野橋駅のレンタルダンススタジオおすすめ|日赤病院前駅のレンタルダンススタジオおすすめ|広電本社前駅のレンタルダンススタジオおすすめ|皆実町六丁目駅のレンタルダンススタジオおすすめ
9971006,9971006,胡町,八丁堀,広島県,広島市,広島市中区,広島市中区胡町,34.393401,132.465076,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp,1,0,C,八丁堀のレンタルダンススタジオおすすめ,八丁堀のレンタルダンススタジオおすすめ|十日市町駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|土橋駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|鷹野橋駅のレンタルダンススタジオおすすめ|日赤病院前駅のレンタルダンススタジオおすすめ|広電本社前駅のレンタルダンススタジオおすすめ|皆実町六丁目駅のレンタルダンススタジオおすすめ|広大附属学校前駅のレンタルダンススタジオおすすめ
9971007,9971007,八丁堀,八丁堀,広島県,広島市,広島市中区,広島市中区胡町,34.393897,132.463403,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線)|広電９号線(白島線),広島電鉄,4,C,30,駅データ.jp,1,6,C,八丁堀のレンタルダンススタジオおすすめ,八丁堀のレンタルダンススタジオおすすめ|十日市町駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|土橋駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|日赤病院前駅のレンタルダンススタジオおすすめ|広電本社前駅のレンタルダンススタジオおすすめ|皆実町六丁目駅のレンタルダンススタジオおすすめ|広大附属学校前駅のレンタルダンススタジオおすすめ|県病院前駅のレンタルダンススタジオおすすめ
9971008,9971008,立町,八丁堀,広島県,広島市,広島市中区,広島市中区立町,34.394569,132.460871,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp,1,0,C,八丁堀のレンタルダンススタジオおすすめ,八丁堀のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|新白島駅のレンタルダンススタジオおすすめ|日赤病院前駅のレンタルダンススタジオおすすめ|広電本社前駅のレンタルダンススタジオおすすめ|皆実町六丁目駅のレンタルダンススタジオおすすめ|広大附属学校前駅のレンタルダンススタジオおすすめ|県病院前駅のレンタルダンススタジオおすすめ|西広島駅のレンタルダンススタジオおすすめ|宇品二丁目駅のレンタルダンススタジオおすすめ
9971009,9971009,紙屋町東,八丁堀,広島県,広島市,広島市中区,広島市中区紙屋町,34.395101,132.458167,広電１号線(宇品線)|広電２号線(宮島線)|広電６号線(江波線),広島電鉄,3,C,24,駅データ.jp,1,0,C,八丁堀のレンタルダンススタジオおすすめ,八丁堀のレンタルダンススタジオおすすめ|広島駅のレンタルダンススタジオおすすめ|横川駅のレンタルダンススタジオおすすめ|的場町駅のレンタルダンススタジオおすすめ|西広島駅のレンタルダンススタジオおすすめ|日赤病院前駅のレンタルダンススタジオおすすめ|広電本社前駅のレンタルダンススタジオおすすめ|皆実町六丁目駅のレンタルダンススタジオおすすめ|広大附属学校前駅のレンタルダンススタジオおすすめ|県病院前駅のレンタルダンススタジオおすすめ
